text,speaker,context,sarcasm,show
"Uh, belt's to tight, gotta change the belt. Did I turn the fish? No, cause I made lasagne.",MONICA,True,False,FRIENDS
If you wanna put a label on it.,ROSS,False,True,FRIENDS
That's funny. Who are they?,PERSON,True,True,FRIENDS
"The blond woman is my ex-wife, and the woman touching her is her... close, personal friend.",ROSS,True,True,FRIENDS
You mean they're lovers.,PERSON,True,True,FRIENDS
But I'm the host!,JOEY,False,False,FRIENDS
This will be your phone.,PERSON,True,False,FRIENDS
"That's great. But uh, I'm not really expecting a lot of calls.",JOEY,True,False,FRIENDS
No you answer it and take pledges.,PERSON,True,False,FRIENDS
I can see it from right here. It'll cost you one husband.,CHANDLER,False,True,FRIENDS
Oh wait! Stop! Stop! Stop!,MONICA,True,True,FRIENDS
Oh I'm sorry! Do you need a break?,CHANDLER,True,True,FRIENDS
My boots in tan! Hey! Can you get a little closer so I can see the price?,MONICA,True,True,FRIENDS
"Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",MONICA,False,True,FRIENDS
Do you know what just happened?,CHANDLER,True,True,FRIENDS
Yeah. We-we had sex and then we fell asleep.,MONICA,True,True,FRIENDS
No. We were in the middle of sex .. and,CHANDLER,True,True,FRIENDS
"Seriously, it's moving!",RACHEL,False,False,FRIENDS
Hey you guys I'm gonna go out and take a walk.,PHOEBE,True,False,FRIENDS
"Phoebe, why is your bag moving?",ROSS,True,False,FRIENDS
"Oh, it's not!",PHOEBE,True,False,FRIENDS
"Carol called me to thank me for the lasagna, I asked, she told me.",MONICA,False,False,FRIENDS
"I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows.... And Monica knows…",RACHEL,True,False,FRIENDS
"Wha, heh, how could you know, I don't even know!",ROSS,True,False,FRIENDS
"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",JOEY,False,False,FRIENDS
"Hey. What, what are you doing here?",JOEY,True,False,FRIENDS
"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental. Yeah, oh, but oh...",PHOEBE,True,False,FRIENDS
"No, no, no, it's flattery.",ROSS,False,False,FRIENDS
Aren't you with that girl over there?,PERSON,True,False,FRIENDS
"Well, yeah, kinda. Um, but that's okay, see we have an understanding, um, see we each have this list of five famous people, so I'm allowed to sleep with you.",ROSS,True,False,FRIENDS
"Yeah, she couldn't live without the Chan Love.",CHANDLER,False,False,FRIENDS
Hey Pheebs!,CHANDLER,True,False,FRIENDS
Ohh! You made up!,PHOEBE,True,False,FRIENDS
"Yeah, I couldn't be mad at him for too long.",MONICA,True,False,FRIENDS
No Blanche she is upset because they keep changing the taste of coke.,DOROTHY,False,True,GOLDENGIRLS
Honey you alright?,DOROTHY,True,True,GOLDENGIRLS
I'll be fine,ROSE,True,True,GOLDENGIRLS
Is this about Arnie?,BLANCHE,True,True,GOLDENGIRLS
"No Rose, she is depressed because Marvel had manners on only once a week",DOROTHY,False,True,GOLDENGIRLS
Now PERSON is depressed Rose.,DOROTHY,True,True,GOLDENGIRLS
Do you think she is depressed about Rebecca,ROSE,True,True,GOLDENGIRLS
"No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.",DOROTHY,False,True,GOLDENGIRLS
They are ain't here yet,BLANCHE,True,True,GOLDENGIRLS
"No, but they should be any minute",DOROTHY,True,True,GOLDENGIRLS
You seem a little nervous.,ROSE,True,True,GOLDENGIRLS
Oh you're sure I am,DOROTHY,True,True,GOLDENGIRLS
Are you nervous cause you haven't met Michael's fiancee?,ROSE,True,True,GOLDENGIRLS
"Oh yes Blanche, about a half hour ago. But now I have hidden her again so you can find her.",DOROTHY,False,True,GOLDENGIRLS
Have you found her?,BLANCHE,True,True,GOLDENGIRLS
"I don't know Rose, maybe Marry Poppins has an Italian cousin.",DOROTHY,False,True,GOLDENGIRLS
Isn't she happy here?,ROSE,True,True,GOLDENGIRLS
I think she will be happy with Gloria,DOROTHY,True,True,GOLDENGIRLS
What about us? Whose gonna keep after us. Make us linguini and tell us story about Cicily.,ROSE,True,True,GOLDENGIRLS
On the home shopping network,DOROTHY,False,True,GOLDENGIRLS
"We clinked at the glasses, Stan gave me a toy smile and I winked at him",DOROTHY,True,True,GOLDENGIRLS
And then I gulped down the champaigne in one go,DOROTHY,True,True,GOLDENGIRLS
And it didn't go sdown smoothly,DOROTHY,True,True,GOLDENGIRLS
Later Stan told me that he put my engagement ring in the bottom of the glass,DOROTHY,True,True,GOLDENGIRLS
It turned up three days later.,DOROTHY,True,True,GOLDENGIRLS
Where did it turn up Dorothy?,ROSE,True,True,GOLDENGIRLS
No I am upset because crocodin turbs are wearing darker colors.,DOROTHY,False,True,GOLDENGIRLS
I am not talking to you,DOROTHY,True,True,GOLDENGIRLS
I guess you are still upset with me about last night aren't you?,BLANCHE,True,True,GOLDENGIRLS
The liberarche marquee at Caesar's palace,DOROTHY,False,True,GOLDENGIRLS
"Whop, it is really coming down.",DOROTHY,True,True,GOLDENGIRLS
Whats coming down?,ROSE,True,True,GOLDENGIRLS
"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",DOROTHY,False,True,GOLDENGIRLS
"Its Miami in June, only cats are wearing fur!",DOROTHY,True,True,GOLDENGIRLS
You going out?,ROSE,True,True,GOLDENGIRLS
"No, its because I cannot make any sense of those commercials for obsession.",DOROTHY,False,True,GOLDENGIRLS
"Sorry I snapped at your Rose. It's just that I am upset, I am very upset.",DOROTHY,True,True,GOLDENGIRLS
Is it because you threw Michael out?,ROSE,True,True,GOLDENGIRLS
"No, I am depressed becaues Phillis George left the morning news.",DOROTHY,False,True,GOLDENGIRLS
Are you depressed about Glen?,ROSE,True,True,GOLDENGIRLS
"No Blanche, with a venus fly trap",DOROTHY,False,True,GOLDENGIRLS
"Morning everybody, Rose honey I hope you don't mind, I borrowed your golf club, I have a date to play this morning.",DOROTHY,True,True,GOLDENGIRLS
With a man?,BLANCHE,True,True,GOLDENGIRLS
"No Rose, go to the corner and open a stand",DOROTHY,False,True,GOLDENGIRLS
Shall I set this down someplace?,ROSE,True,True,GOLDENGIRLS
Lords of Arabia,DOROTHY,False,True,GOLDENGIRLS
"Well ofcourse Blanche , they did it in that movie.",DOROTHY,True,True,GOLDENGIRLS
What movie?,ROSE,True,True,GOLDENGIRLS
No I am worried she might be Phir Resuda's,DOROTHY,False,True,GOLDENGIRLS
Just keep thinking about Ma and whose mother she really is.,DOROTHY,True,True,GOLDENGIRLS
You worried she might be Gina's?,ROSE,True,True,GOLDENGIRLS
"Oh ma no, it was a little girl selling girl scout toilets.",DOROTHY,False,True,GOLDENGIRLS
Oh fine we will!,DOROTHY,True,True,GOLDENGIRLS
Is that Paolo?,SOPHIA,True,True,GOLDENGIRLS
"No, I haven't taken her out of the trunk of the car yet.",DOROTHY,False,True,GOLDENGIRLS
"Sophia was discharged, is she here?",PERSON,True,True,GOLDENGIRLS
"Rose, you should sit here and watch her hack herself to death",DOROTHY,False,True,GOLDENGIRLS
ma I think you should sit down,DOROTHY,True,True,GOLDENGIRLS
"Dorothy, should I get Sophia a glass of water?",ROSE,True,True,GOLDENGIRLS
"Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",DOROTHY,False,True,GOLDENGIRLS
"Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old.",DOROTHY,True,True,GOLDENGIRLS
Are you referring to me?,SOPHIA,True,True,GOLDENGIRLS
"How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?",DOROTHY,False,False,GOLDENGIRLS
We thought you might like to join us for dinner?,DOROTHY,True,False,GOLDENGIRLS
I get the feeling Dorothy that you might be a little mad at me. Why is that?,SOPHIA,True,False,GOLDENGIRLS
"No Rose, at a pie eating contest.",DOROTHY,False,True,GOLDENGIRLS
Oh I am so nervous. Have you ever given an eulogy?,DOROTHY,True,True,GOLDENGIRLS
You mean at a funeral?,ROSE,True,True,GOLDENGIRLS
To feed the cat Rose.,DOROTHY,False,True,GOLDENGIRLS
Your kidney?,DOROTHY,True,True,GOLDENGIRLS
My kidney.,BLANCHE,True,True,GOLDENGIRLS
Why would she need a kidney?,ROSE,True,True,GOLDENGIRLS
Show them your slides of Hawaii,DOROTHY,False,True,GOLDENGIRLS
"Wait donÕt leave me, what will I do if they come back?",ROSE,True,True,GOLDENGIRLS
No I am upset because Joe Piscapo didn't get the lead role in rain man.,DOROTHY,False,True,GOLDENGIRLS
No rose.,DOROTHY,True,True,GOLDENGIRLS
Are you upset because Blanche is going to sell the house and we can't live together.,ROSE,True,True,GOLDENGIRLS
A bucket of chicked. I hope you like it extra flat and crispy,DOROTHY,False,True,GOLDENGIRLS
We brought dinner.,ROSE,True,True,GOLDENGIRLS
What you get?,SOPHIA,True,True,GOLDENGIRLS
It's a musical Rose,DOROTHY,False,True,GOLDENGIRLS
What kind of a movie is this Dorothy?,ROSE,True,True,GOLDENGIRLS
I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,DOROTHY,False,True,GOLDENGIRLS
Still worried about the money you owe the government?,BLANCHE,True,True,GOLDENGIRLS
His cappucino maker.,DOROTHY,False,True,GOLDENGIRLS
The only thing we have in common is under the sheets,DOROTHY,True,True,GOLDENGIRLS
Whats under the sheets?,ROSE,True,True,GOLDENGIRLS
"No, she I supset because Jimmy Swaager can't cover his motel bill",DOROTHY,False,True,GOLDENGIRLS
But I am still upset.,ROSE,True,True,GOLDENGIRLS
Are you upset because you don't know what to do about Al?,BLANCHE,True,True,GOLDENGIRLS
No itÕs the rose in the kitchen thing.,DOROTHY,False,True,GOLDENGIRLS
She is miserable.,DOROTHY,True,True,GOLDENGIRLS
"Just to keep me upto speed Dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?",ROSE,True,True,GOLDENGIRLS
"In what Blanche, dog years?",DOROTHY,False,True,GOLDENGIRLS
Was there ever any doubt?,DOROTHY,True,True,GOLDENGIRLS
"Momentarily. This is strictly off the record, but Dirk's nearly five years younger that I.",BLANCHE,True,True,GOLDENGIRLS
"I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",ROSE,False,True,GOLDENGIRLS
You what the joke going around teacher's lounge was today Ma? Me,DOROTHY,True,True,GOLDENGIRLS
I know this joke,SOPHIA,True,True,GOLDENGIRLS
Everybody heard on the radio that some anonymous Ma was complaining that her dependent daughter Dorothy doesn't have a life of her own.,DOROTHY,True,True,GOLDENGIRLS
What you think of the only grey head substitute teacher named Dorothy wasting her life away in Miami?,SOPHIA,True,True,GOLDENGIRLS
Because it wears a little sunbrella Rose.,DOROTHY,False,True,GOLDENGIRLS
It is not a fly Rose,DOROTHY,True,True,GOLDENGIRLS
Spanish fly is not a fly?,ROSE,True,True,GOLDENGIRLS
"No, it's a beetle.",DOROTHY,True,True,GOLDENGIRLS
They call it a fly but its really a beetle?,ROSE,True,True,GOLDENGIRLS
Yes,DOROTHY,True,True,GOLDENGIRLS
How did they know its Spanish?,ROSE,True,True,GOLDENGIRLS
What was I doing? My ben gazara in person?,DOROTHY,False,True,GOLDENGIRLS
Probably just misses her mother.,SOPHIA,True,True,GOLDENGIRLS
It needs to hear a feminine voice.,SOPHIA,True,True,GOLDENGIRLS
What are these? Claws?,DOROTHY,False,True,GOLDENGIRLS
Oh Dorothy would please open this jar of nuts for me?,BLANCHE,True,True,GOLDENGIRLS
You couldn't get it open?,DOROTHY,True,True,GOLDENGIRLS
Oh I didn't try. I don't wanna risk cracking a nail.,BLANCHE,True,True,GOLDENGIRLS
"The little man who lives in there, who turns the light on and off will tell you.",DOROTHY,False,True,GOLDENGIRLS
How would I know if they fog up?,ROSE,True,True,GOLDENGIRLS
"No Rose, I am developing pictures from the magellan space probe",DOROTHY,False,True,GOLDENGIRLS
"Hi Dorothy, cooking?",ROSE,True,True,GOLDENGIRLS
"No Rose, it stands alone.",DOROTHY,False,True,GOLDENGIRLS
What are you seeing?,PERSON,True,True,GOLDENGIRLS
Nightmare on Elm Street 4,BLANCHE,True,True,GOLDENGIRLS
"Do you have to see 1, 2 and 3 to appreciate it?",ROSE,True,True,GOLDENGIRLS
A hand puppet Rose.,DOROTHY,False,True,GOLDENGIRLS
So you have replaced me.,PERSON,True,True,GOLDENGIRLS
With what?,ROSE,True,True,GOLDENGIRLS
"No Rose, that you should do.",DOROTHY,False,True,GOLDENGIRLS
No more ice-skating,ROSE,True,True,GOLDENGIRLS
And I am not gonna go Niagra falls in a barrel.,ROSE,True,True,GOLDENGIRLS
Amazing.,MEMBER-GIRL,False,True,SARCASMOHOLICS
Hello everybody! How was your week?,MODERATOR,True,True,SARCASMOHOLICS
Nooo,MEMBER-GIRL,False,True,SARCASMOHOLICS
Well we have a new member of Sarcasmoholics Anonymous this week,MODERATOR,True,True,SARCASMOHOLICS
Perhaps you would like to introduce yourself?,MODERATOR,True,True,SARCASMOHOLICS
"Hi everybody, my name is Scott and I am a sarcasmholic.",SCOTT,True,True,SARCASMOHOLICS
Well scott I am sure we are all really really looking forward to hear your story.,MODERATOR,False,True,SARCASMOHOLICS
I finally got to admit it to myself. I have got a sarcasm problem.,SCOTT,True,True,SARCASMOHOLICS
Sarcasm? Noo.,MODERATOR,False,True,SARCASMOHOLICS
"Sorry, was that sarcasm?",SCOTT,True,True,SARCASMOHOLICS
"No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health",MODERATOR,False,True,SARCASMOHOLICS
Sarcasmholic yourself?,SCOTT,True,True,SARCASMOHOLICS
Really?,MEMBER-GIRL,False,True,SARCASMOHOLICS
"He doesn't need to be sarcastic. I mean, that was sarcasm wasn't it?",SCOTT,True,True,SARCASMOHOLICS
Sarcasm? At a sarcasmoholics meeting?,MEMBER-GIRL,False,True,SARCASMOHOLICS
Alright! Definitely!,SCOTT,True,True,SARCASMOHOLICS
You got off to a really good start with the group.,MEMBER-BOY,False,True,SARCASMOHOLICS
"It was being sarcastic, alright I see I see",SCOTT,True,True,SARCASMOHOLICS
I didn't realise the sarcasm was going to be so full on. I ll just stand back and start again,SCOTT,True,True,SARCASMOHOLICS
"Oh, we wouldn't bother.",MEMBER-BOY,True,True,SARCASMOHOLICS
We thought you were just here for the company. He is a sarcasmoholic Stewart.,MEMBER-GIRL,False,True,SARCASMOHOLICS
My name's Scott and I am a sarcasmholic.,SCOTT,True,True,SARCASMOHOLICS
Nooo.,MEMBER-GIRL,True,True,SARCASMOHOLICS
Noooo. Really?,MEMBER-BOY,False,True,SARCASMOHOLICS
I am having a bit of trouble telling when people are sarcastic.,SCOTT,True,True,SARCASMOHOLICS
Nooo!,MODERATOR,False,True,SARCASMOHOLICS
It was quite hard .. Was just being sarcastic!,SCOTT,True,True,SARCASMOHOLICS
Sarcastic? Us? Nooo.,MODERATOR,False,True,SARCASMOHOLICS
No seriouslty.,SCOTT,True,True,SARCASMOHOLICS
And I am sure every person here really really wants you to join our group.,MODERATOR,False,True,SARCASMOHOLICS
Scott scott come back. You have to realize that we are a bunch of people with severe problems.,MODERATOR,True,True,SARCASMOHOLICS
"We have been trying to help ourselves, just like you have been trying to help yourself.",MODERATOR,True,True,SARCASMOHOLICS
That's why we need to help each other.,MODERATOR,True,True,SARCASMOHOLICS
"I mean, you seem like a decent guy.",MODERATOR,True,True,SARCASMOHOLICS
Noo..,MODERATOR,False,True,SARCASMOHOLICS
[nodding] - Was that sarcasm?,SCOTT,True,True,SARCASMOHOLICS
"You said you spent all that money because those boots go with skirts, dresses and pants. What do you plan on wearing? A Chicken suit?",CHANDLER,False,True,FRIENDS
And the boots don't really go with it.,MONICA,True,True,FRIENDS
"Oh I am sorry, do you need a break?",CHANDLER,False,True,FRIENDS
Oh wait stop! Stop! Stop!,MONICA,True,True,FRIENDS
I can see it from right here. It'll cost you one husband.,CHANDLER,False,True,FRIENDS
Can you give me a closer look so that I can see the price?,MONICA,True,True,FRIENDS
Well why don't you check in one of my saddle bags while I chew on a bale of hay.,CHANDLER,False,True,FRIENDS
I am sorry I think I can walk the rest of the way now just give me my boots.,MONICA,True,True,FRIENDS
I don't have your boots,CHANDLER,True,True,FRIENDS
"Well I don't have them either, where are they?",MONICA,True,True,FRIENDS
"Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",CHANDLER,False,True,FRIENDS
"Hi Ben, and uh ..",ROSS,True,True,FRIENDS
